Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
251190505000011;7;0;49190;49190;0;48;33;24;8;1;1;0;0;0;2;
251190505000012;7;0;21760;21760;0;13;8;12;12;2;0;0;0;0;0;
251190505000013;8;0;15565;15565;0;3;7;10;5;0;0;0;0;0;1;
251190505000014;5;1;83732;83222;510;1;32;41;34;4;0;0;0;0;6;
251190505000015;5;0;74126;74126;0;7;33;40;22;3;0;0;0;0;10;
251190505000016;8;0;45978;45978;0;14;19;26;14;1;0;0;0;0;6;
251190505000017;8;7;356021;352747;3274;70;127;154;95;14;5;4;1;2;22;
251190505000018;7;0;58821;58821;0;17;17;21;20;5;0;1;0;0;53;
251190505000019;7;1;126405;126165;240;32;67;54;27;7;2;2;0;0;5;
251190505000020;7;0;20521;20521;0;11;9;8;5;1;0;0;0;0;19;
251190505000021;5;0;21782;21782;0;22;14;15;4;0;0;0;0;0;8;
251190505000022;1;0;142296;142296;0;30;48;67;55;10;3;0;0;0;7;
251190505000023;1;5;114047;109615;4432;17;14;40;29;9;4;2;0;0;6;
251190505000024;1;0;181903;181903;0;28;40;50;50;18;5;2;0;0;17;
251190505000025;1;0;101245;101245;0;22;28;38;34;11;0;0;0;0;9;
251190505000026;5;0;158237;158237;0;14;31;88;59;11;1;0;0;0;2;
251190505000027;8;0;56919;56919;0;14;24;23;19;3;0;0;0;0;7;
251190505000028;1;0;58810;58810;0;5;8;15;9;6;0;4;0;0;4;
251190505000029;1;1;138122;138122;0;44;49;61;47;12;2;0;0;0;7;
251190505000030;1;0;28660;28660;0;0;5;14;8;1;0;2;0;0;0;
251190505000031;1;2;38965;38275;690;4;6;11;13;3;2;2;0;0;2;
251190505000032;1;0;129225;129225;0;10;36;70;29;12;0;1;0;0;0;
251190505000033;1;0;98632;98632;0;4;17;38;25;16;1;1;0;0;1;
251200205000001;1;1;616740;616230;510;5;13;58;120;69;26;12;3;3;5;
251200205000002;1;0;183321;183321;0;44;41;69;66;18;1;0;1;0;21;
251200205000003;1;0;229057;229057;0;74;70;97;71;17;3;1;1;0;20;
251200205000004;1;2;191442;190752;690;22;28;85;84;17;3;0;0;0;15;
251200205000005;1;1;221826;221316;510;66;76;89;77;15;0;1;0;0;9;
251200205000006;1;1;285774;285584;190;12;15;82;116;36;4;3;0;0;3;
251200205000007;1;2;316373;315353;1020;6;21;40;92;50;11;3;3;0;6;
251200205000008;1;0;161125;161125;0;29;33;84;66;6;1;1;0;0;2;
251200205000009;8;0;84414;84414;0;11;30;33;21;7;1;1;0;0;1;
251200205000010;8;0;103228;103228;0;24;40;51;39;4;1;0;0;0;4;
251200205000011;8;1;215051;214541;510;63;59;80;70;16;2;1;0;0;20;
251200205000012;8;1;123953;122933;1020;22;28;40;50;13;0;1;1;0;8;
251200205000013;8;0;130449;130449;0;21;38;46;57;5;1;0;0;0;6;
251200205000014;8;0;115931;115931;0;14;31;39;46;8;0;0;0;0;4;
251200205000015;8;0;175748;175748;0;32;52;87;67;9;0;0;0;0;4;
251200205000016;8;0;51622;51622;0;13;21;18;24;1;1;0;0;0;3;
251200205000017;8;0;106965;106965;0;22;28;54;41;5;1;1;0;0;19;
251200205000018;4;0;60076;60076;0;7;10;23;24;3;1;0;0;0;4;
251200205000019;4;0;50134;50134;0;19;16;27;23;1;0;0;0;0;3;
251200205000020;1;0;65717;65717;0;31;25;31;25;0;1;0;0;0;7;
251200205000021;1;0;169444;169444;0;4;24;63;58;18;3;1;0;0;2;
251200205000022;1;0;147705;147705;0;16;26;68;52;14;2;0;0;0;6;
251200210000001;1;0;54088;54088;0;2;8;23;15;7;0;1;0;0;7;
251200210000002;8;0;128180;128180;0;6;22;50;46;13;0;0;0;0;3;
251200210000003;8;0;92285;92285;0;22;31;44;39;7;0;0;0;0;1;
251203605000001;1;1;230446;230039;407;35;47;80;69;25;3;0;0;1;4;
251203605000002;8;0;123690;123690;0;75;42;52;49;8;0;0;0;0;10;
251203605000003;8;0;42023;42023;0;26;14;15;16;5;0;0;0;0;0;
251203605000004;8;0;69831;69831;0;24;16;19;28;6;1;0;0;0;9;
251203605000005;5;0;105614;105614;0;35;26;42;42;6;0;0;0;0;1;
251203605000006;5;0;108781;108781;0;40;32;32;40;7;0;1;0;0;9;
251207705000001;1;0;274470;274470;0;9;15;61;91;38;5;6;0;1;6;
251207705000002;8;0;75927;75927;0;19;18;30;32;4;0;0;0;0;2;
251207705000003;8;0;120106;120106;0;17;20;42;51;13;0;0;0;0;4;
251207705000004;8;0;227403;227403;0;41;25;83;85;18;6;0;0;0;6;
251207705000005;8;0;129757;129757;0;21;27;36;59;10;0;1;0;0;5;
251207705000006;1;0;154412;154412;0;37;30;57;70;17;1;0;1;0;5;
251207705000007;5;0;42789;42789;0;16;8;17;19;1;0;0;0;0;1;
251210105000001;1;2;602672;601052;1620;1;22;55;89;64;20;15;10;5;0;
251210105000002;1;0;361093;361093;0;3;6;44;74;45;12;9;4;0;4;
251210105000003;1;0;306246;306246;0;6;28;46;74;36;12;8;2;0;12;
251210105000004;1;0;231662;231662;0;9;21;53;79;27;7;1;3;0;0;
251210105000005;1;0;797217;797217;0;9;28;70;154;92;30;16;7;3;1;
251210105000006;1;0;472736;472736;0;8;16;59;111;50;17;13;8;2;4;
251210105000007;1;0;645670;645670;0;9;21;56;89;42;25;15;11;5;7;
251210105000008;1;0;305192;305192;0;5;9;27;57;38;13;8;3;0;3;
251210105000009;1;0;237531;237531;0;3;11;18;32;28;9;4;4;0;3;
251210105000010;1;1;184992;184992;0;13;36;90;85;7;1;3;0;0;5;
251210105000011;1;0;221587;221587;0;18;42;93;73;16;2;1;0;1;6;
251210105000012;1;0;168943;168943;0;0;2;20;44;15;7;5;2;0;8;
251210105000013;1;0;343614;343614;0;8;21;72;100;41;12;6;1;0;3;
251210105000014;1;1;160270;160020;250;4;14;42;64;22;0;2;0;0;3;
251210105000015;1;0;160417;160417;0;33;40;61;48;13;0;1;1;0;17;
251210105000016;1;0;391576;391576;0;6;26;71;92;42;8;5;4;0;1;
251210105000017;1;0;422840;422840;0;4;13;51;85;44;8;8;5;2;4;
251210105000018;1;0;241474;241474;0;24;59;93;93;18;2;1;0;0;3;
251210105000019;1;1;199774;199774;0;31;67;113;68;9;1;0;0;0;6;
251210105000020;1;0;206155;206155;0;23;33;89;83;15;1;1;0;0;0;
251210105000021;1;2;178765;177565;1200;20;57;93;73;7;0;0;1;0;13;
251210105000022;1;0;152288;152288;0;26;59;69;63;2;0;0;0;0;5;
251210105000023;8;0;48776;48776;0;20;23;26;18;1;0;0;0;0;16;
251210105000024;8;0;64752;64752;0;9;14;23;35;2;0;0;0;0;1;
251210105000025;8;0;12478;12478;0;7;2;7;4;1;0;0;0;0;5;
251210105000026;8;0;42864;42864;0;9;12;17;16;1;0;0;0;0;0;
251210105000027;8;0;41757;41757;0;10;18;12;10;1;0;0;0;1;1;
251210105000028;8;0;81577;81577;0;22;21;30;40;2;0;0;0;0;2;
251210105000029;8;0;55452;55452;0;9;24;26;22;2;0;0;0;0;2;
251210105000030;8;0;83062;83062;0;18;21;37;34;5;0;0;0;0;3;
251210105000031;8;0;37261;37261;0;14;10;15;19;1;0;0;0;0;0;
251210105000032;8;0;95522;95522;0;15;21;43;39;2;0;0;0;0;1;
251210105000033;8;1;121676;121586;90;47;36;40;53;5;1;0;0;0;1;
251210105000034;8;0;37006;37006;0;12;23;14;8;1;1;0;0;0;5;
251210105000035;8;1;46529;46289;240;8;21;25;12;0;1;0;1;0;1;
251210105000036;8;0;46010;46010;0;9;13;23;24;1;0;0;0;0;4;
251210105000037;1;0;140283;140283;0;13;40;61;37;9;3;2;1;0;1;
251210105000038;1;0;204971;204971;0;32;61;71;72;11;3;1;0;0;9;
251210105000039;1;0;194613;194613;0;85;88;111;62;7;0;0;0;0;34;
251210105000040;1;0;352081;352081;0;5;35;85;114;33;10;3;3;0;0;
251210105000041;1;0;100699;100699;0;8;13;35;40;8;2;1;0;0;2;
251210105000042;1;0;253956;253956;0;4;18;56;75;21;5;4;1;0;5;
251210105000043;1;0;173818;173818;0;41;49;88;69;8;0;0;0;0;13;
251210105000044;1;1;210105;209405;700;26;46;100;94;9;1;0;0;0;11;
251210105000045;1;0;319232;319232;0;14;24;46;63;32;4;15;4;0;9;
251210105000046;1;0;272212;272212;0;1;7;25;54;32;7;4;5;0;1;
251210115000001;1;0;16024;16024;0;10;6;13;4;1;0;0;0;0;16;
251210115000002;8;0;64377;64377;0;35;29;26;28;0;0;1;0;0;2;
251210115000003;8;0;120409;120409;0;41;65;69;41;3;0;0;0;0;4;
251210115000005;8;3;21490;20850;640;17;12;6;8;1;0;0;0;0;0;
251210115000006;8;0;36997;36997;0;20;17;13;15;1;0;0;0;0;1;
251210115000007;8;0;50246;50246;0;15;25;21;25;0;0;0;0;0;3;
251220005000001;1;5;296839;294189;2650;15;29;80;101;20;17;1;0;0;3;
251220005000002;1;1;220958;220958;0;24;57;79;76;20;6;0;1;0;7;
251220005000003;1;0;201167;201167;0;13;31;63;82;28;2;3;0;0;1;
251220005000004;8;0;181711;181711;0;32;50;49;61;16;3;2;0;0;8;
251220005000005;8;4;121276;120056;1220;27;43;41;45;14;0;0;0;0;7;
251230905000001;1;0;130782;130782;0;5;5;30;52;8;3;2;1;0;4;
251230905000002;1;0;142478;142478;0;10;15;46;59;20;1;0;1;0;10;
251230905000003;1;0;371809;371809;0;5;14;46;65;33;15;13;6;2;4;
251230905000004;1;1;243256;242906;350;20;47;58;77;27;6;5;0;0;12;
251230905000005;1;0;556094;556094;0;10;24;61;116;45;11;11;6;4;1;
251230905000006;1;3;423290;421760;1530;9;27;81;110;53;11;12;3;1;8;
251230905000007;1;0;151408;151408;0;7;16;35;46;12;7;2;1;0;4;
251230905000008;1;0;188479;188479;0;5;22;50;56;13;4;0;0;1;6;
251230905000009;1;0;130473;130473;0;44;56;53;47;5;0;0;0;0;7;
251230905000010;1;0;226354;226354;0;19;45;87;98;19;1;0;0;0;5;
251230905000011;8;2;100967;100389;578;24;28;31;33;5;0;0;1;0;10;
251230905000012;8;0;28928;28928;0;5;8;13;9;4;0;0;0;0;1;
251230905000013;5;0;182225;182225;0;18;18;55;65;18;3;1;0;0;3;
251230905000014;8;1;76374;76274;100;17;22;25;35;7;0;0;0;0;1;
251230905000015;8;13;184056;180864;3192;48;26;59;85;15;1;0;0;0;17;
251230905000016;8;0;61323;61323;0;12;12;26;17;2;0;0;0;0;10;
251230905000017;8;0;233687;233687;0;72;28;83;91;13;0;1;0;0;19;
251230905000018;8;0;141848;141848;0;31;21;41;46;10;0;0;0;0;10;
251230905000019;8;0;61600;61600;0;23;12;28;22;1;0;0;0;0;10;
251230905000020;8;1;95473;94939;534;28;19;35;44;5;2;0;0;0;0;
251230905000021;1;2;404074;403464;610;47;59;113;125;45;2;2;2;2;21;
251230905000022;1;0;255591;255591;0;4;10;42;69;39;2;6;1;0;3;
251230905000023;1;0;96840;96840;0;26;38;39;41;5;1;0;0;0;12;
251230905000024;1;0;159338;159338;0;25;37;63;59;13;3;0;0;1;12;
251230905000025;1;0;266564;266564;0;24;45;81;103;21;1;3;1;1;4;
251230905000026;1;0;185648;185648;0;25;23;54;47;21;2;0;2;1;5;
251230905000027;1;0;152293;152293;0;16;29;59;62;17;0;0;0;0;3;
251230905000028;1;0;196395;196395;0;18;38;78;82;15;0;0;1;0;2;
251230905000029;1;0;253743;253743;0;21;50;112;89;24;1;3;0;0;1;
251230905000030;5;0;89918;89918;0;14;14;23;31;10;1;1;0;0;1;
251230905000031;5;0;102331;102331;0;21;15;33;40;11;0;0;0;0;1;
251230905000032;5;2;55176;54106;1070;16;16;18;22;8;0;0;0;0;2;
251240805000001;1;0;245022;245022;0;10;29;63;91;32;4;2;0;0;0;
251240805000002;1;0;214644;214644;0;13;25;54;69;33;4;3;1;0;1;
251240805000003;1;0;322446;322446;0;10;15;54;114;45;5;3;1;0;9;
251240805000004;1;1;257009;255989;1020;31;40;81;95;25;3;2;0;0;3;
251240805000005;8;0;70400;70400;0;9;21;30;28;2;0;0;0;0;2;
251240805000006;8;0;64163;64163;0;10;13;19;30;3;1;0;1;0;3;
251240805000007;4;0;193816;193816;0;26;39;65;69;18;2;1;0;0;7;
251240805000008;8;1;284707;284387;320;29;46;92;102;29;0;0;2;0;8;
251240805000009;8;0;54853;54853;0;13;18;20;12;12;0;0;0;0;7;
251240805000010;8;0;85289;85289;0;10;23;39;29;10;1;1;0;0;21;
251240805000011;4;0;95429;95429;0;14;19;43;36;9;1;0;0;0;4;
251240805000012;4;0;250552;250552;0;31;66;133;87;13;1;3;0;0;3;
251240805000013;8;0;130086;130086;0;18;16;29;50;14;1;2;0;0;4;
251240805000014;8;1;133724;133214;510;37;28;61;47;6;1;0;0;0;32;
251240805000015;8;0;159297;159297;0;19;60;66;60;5;1;0;0;0;22;
251240805000016;8;0;90824;90824;0;3;14;33;33;5;0;2;0;0;0;
251240805000017;8;0;164353;164353;0;29;40;52;52;12;0;4;0;0;19;
251240805000018;8;0;108340;108340;0;32;26;39;41;11;1;0;0;0;3;
251240805000019;1;1;134535;133935;600;13;20;45;54;14;2;1;0;0;5;
251240805000020;1;0;118021;118021;0;19;18;43;49;6;1;1;0;0;2;
251250705000001;1;0;300813;300813;0;20;33;66;106;39;2;4;1;1;9;
251250705000002;1;0;277717;277717;0;27;52;122;104;32;3;1;0;0;8;
251250705000003;1;0;168768;168768;0;24;42;107;60;6;1;1;0;0;17;
251250705000004;1;0;241188;241188;0;32;45;126;96;16;2;0;0;0;5;
251250705000005;1;0;227761;227761;0;10;46;69;109;17;3;2;0;0;17;
251250705000006;1;0;304610;304610;0;5;27;73;82;42;5;2;2;0;5;
251250705000007;1;1;310523;309923;600;2;18;50;65;31;7;2;1;2;7;
251250705000008;1;0;267304;267304;0;42;42;95;74;32;2;2;1;0;6;
251250705000009;1;0;169085;169085;0;8;41;75;53;21;2;0;1;0;22;
251250705000010;1;0;233217;233217;0;19;36;84;80;24;5;1;0;0;37;
251250705000011;1;0;286944;286944;0;14;29;77;96;30;7;3;0;0;4;
251250705000012;1;0;426375;426375;0;14;33;111;136;60;7;3;2;1;9;
251250705000013;1;0;203462;203462;0;26;34;84;90;17;1;1;0;0;1;
251250705000014;1;0;149865;149865;0;18;25;66;56;12;2;0;0;0;8;
251250705000015;1;2;261302;259882;1420;14;17;62;85;36;8;2;1;0;6;
251250705000016;1;0;234343;234343;0;21;36;77;86;29;2;1;0;1;5;
251250705000017;8;0;176396;176396;0;13;32;58;74;17;1;0;0;0;5;
251250705000018;8;0;131082;131082;0;27;32;58;52;10;0;0;0;0;5;
251250705000019;5;1;303679;303079;600;26;44;118;111;32;3;1;1;0;11;
251250705000020;5;0;49142;49142;0;9;10;16;30;3;0;0;0;0;7;
251250705000021;8;0;78043;78043;0;9;14;40;25;7;0;2;0;0;25;
251250705000022;8;0;126334;126334;0;19;28;52;49;14;1;0;0;0;6;
251250705000023;8;0;112991;112991;0;25;22;47;49;6;0;1;0;0;7;
251250705000024;8;0;133287;133287;0;19;24;49;44;13;1;1;0;0;1;
251250705000025;8;0;92582;92582;0;7;16;32;38;7;0;2;0;0;6;
251250705000026;8;0;27053;27053;0;0;5;12;11;1;0;0;0;0;7;
251250705000027;8;0;46102;46102;0;1;7;14;18;2;0;0;0;0;0;
251250705000028;3;0;357405;357405;0;17;95;129;144;23;3;1;0;0;44;
251250705000029;3;0;411104;411104;0;11;38;135;131;41;7;2;2;0;9;
251250705000030;3;0;459696;459696;0;2;19;97;133;62;11;7;2;0;1;
251250705000031;3;0;320030;320030;0;23;44;121;125;28;2;2;1;0;12;
251250705000032;5;0;117059;117059;0;6;30;53;58;10;1;0;0;0;2;
251250705000033;8;0;101551;101551;0;14;46;36;43;5;0;1;0;0;2;
251250705000034;8;0;86160;86160;0;18;14;28;37;3;2;1;0;0;8;
251250705000035;8;0;109076;109076;0;26;18;42;46;8;0;0;1;0;20;
251250705000036;8;0;174397;174397;0;14;39;63;71;18;2;1;0;0;3;
251250705000037;8;1;123738;123600;138;21;37;48;61;10;1;0;0;0;3;
251250705000038;5;0;21279;21279;0;7;9;7;11;2;0;0;0;0;2;
251250705000039;8;0;92622;92622;0;26;29;43;33;5;0;0;0;0;6;
251250705000040;8;0;89641;89641;0;17;22;39;31;4;1;0;0;0;4;
251250705000041;8;0;177901;177901;0;43;70;66;69;9;1;1;0;0;2;
251250705000042;8;0;89295;89295;0;7;16;26;48;1;1;0;1;0;38;
251250705000043;8;0;30022;30022;0;2;5;15;9;2;1;0;0;0;0;
251250705000044;8;0;202323;202323;0;35;40;77;66;16;2;0;1;1;24;
251250705000045;8;0;93617;93617;0;20;30;34;37;9;0;0;0;0;1;
251250705000046;8;0;63229;63229;0;13;11;29;26;10;0;0;0;0;2;
251250705000047;8;0;161620;161620;0;12;31;64;65;8;1;0;1;0;6;
251250705000048;8;3;182623;181881;742;20;34;60;47;23;4;2;0;0;9;
251250705000049;8;0;135021;135021;0;37;29;42;41;13;0;1;1;0;4;
251250705000050;8;0;91789;91789;0;19;18;39;37;12;0;0;0;0;5;
251250705000051;4;0;175970;175970;0;19;36;64;61;25;0;0;2;0;7;
251250705000052;4;0;161019;161019;0;5;20;67;58;17;5;0;1;0;6;
251250705000053;4;2;212643;211133;1510;10;19;54;77;26;5;5;1;0;0;
251250705000054;1;0;51216;51216;0;10;26;29;14;2;0;0;0;0;92;
251250705000055;1;0;57223;57223;0;16;32;29;21;2;0;0;0;0;61;
251250705000056;1;0;287946;287946;0;8;7;35;69;47;15;4;1;1;5;
251250705000057;1;0;118957;118957;0;18;35;41;44;8;1;2;0;0;21;
251250705000058;4;0;65759;65759;0;7;20;26;21;8;1;1;0;0;2;
251250705000059;5;0;96544;96544;0;12;22;35;42;5;1;1;0;0;17;
251250705000060;5;0;130980;130980;0;5;23;53;38;15;2;3;0;0;0;
251250705000061;1;0;79894;79894;0;6;9;37;32;9;0;0;0;0;0;
251260605000001;1;7;197549;195206;2343;16;22;57;61;13;5;2;2;0;4;
251260605000002;8;2;116099;114349;1750;14;14;40;38;7;1;1;0;0;5;
251260605000003;8;0;96660;96660;0;20;25;24;24;3;0;3;0;0;38;
251270505000001;1;0;425353;425353;0;6;25;56;113;43;20;11;5;0;6;
251270505000002;1;0;298633;298633;0;5;21;82;82;36;5;3;2;1;6;
251270505000003;1;0;139816;139816;0;33;38;69;53;9;2;0;0;0;13;
251270505000004;1;0;272908;272908;0;3;24;40;64;35;8;2;6;0;2;
251270505000005;1;0;341426;341426;0;21;34;56;112;38;11;5;2;0;6;
251270505000006;1;0;407144;407144;0;4;17;40;73;52;13;4;8;1;0;
251270505000007;1;0;153282;153282;0;34;32;53;66;13;1;1;0;0;7;
251270505000008;1;0;158905;158905;0;16;20;36;58;22;2;1;1;0;4;
251270505000009;1;0;338956;338956;0;21;32;66;79;23;7;5;3;2;5;
251270505000010;8;0;29916;29916;0;20;9;16;10;1;0;0;0;0;3;
251270505000011;8;0;97470;97470;0;12;25;41;38;3;0;0;0;0;5;
251270505000012;8;0;107460;107460;0;17;41;40;29;10;1;0;2;0;6;
251270505000013;8;0;40326;40326;0;20;9;14;13;4;0;0;0;0;3;
251270505000014;8;0;72045;72045;0;23;21;26;29;4;1;0;0;0;4;
251270505000015;8;0;27991;27991;0;11;10;13;12;0;0;0;0;0;3;
251270505000016;8;0;74453;74453;0;26;27;21;29;5;0;2;0;0;7;
251270505000017;8;0;44929;44929;0;23;24;24;14;1;0;0;0;0;1;
251270505000018;8;0;37085;37085;0;54;14;17;10;0;0;0;0;0;3;
251270505000019;8;2;110346;110146;200;61;43;52;37;2;1;0;0;0;22;
251270505000020;1;0;195233;195233;0;13;23;38;77;22;3;1;2;0;12;
251270505000021;1;0;100747;100747;0;28;36;56;42;1;0;0;0;0;1;
251270505000022;1;1;162567;162267;300;24;32;53;48;17;2;2;1;0;17;
251270505000023;1;0;322398;322398;0;6;21;74;90;46;5;4;1;1;2;
251270505000024;1;0;822491;822491;0;14;42;80;86;26;4;7;0;2;14;
251270505000025;1;0;291678;291678;0;8;24;51;82;31;9;5;1;1;1;
251270505000026;1;0;165635;165635;0;30;42;53;72;19;0;0;0;0;4;
251270505000027;1;0;182334;182334;0;57;56;81;71;9;0;1;0;0;6;
251270505000028;4;0;48886;48886;0;32;24;24;16;3;1;0;0;0;9;
251272105000001;1;1;161312;160472;840;27;43;55;56;26;3;0;0;0;10;
251272105000002;8;0;40580;40580;0;22;17;21;16;3;0;0;0;0;2;
251272105000003;8;0;26510;26510;0;11;12;7;13;1;0;0;0;0;7;
251272105000004;8;0;39828;39828;0;16;8;14;19;0;0;0;1;0;1;
251272105000005;8;0;2668;2668;0;1;1;2;2;0;0;0;0;0;1;
251272105000006;8;0;132743;132743;0;60;50;58;49;9;1;0;0;0;8;
251272105000007;8;0;50525;50525;0;21;20;30;20;3;0;0;0;0;4;
251272105000008;1;0;205969;205969;0;15;30;66;79;23;3;1;1;0;2;
251272105000009;1;0;108651;108651;0;62;37;45;51;7;1;0;0;0;23;
251272105000010;8;0;88782;88782;0;7;14;38;35;7;0;1;1;0;1;
251272105000011;8;0;112863;112863;0;56;31;44;43;3;0;2;0;1;9;
251272105000012;8;0;45715;45715;0;11;17;16;24;0;0;0;0;0;0;
251272105000013;5;0;108149;108149;0;22;20;46;59;8;0;0;0;0;12;
251274705000001;1;0;222938;222938;0;66;48;107;77;18;1;2;2;0;29;
251274705000002;1;0;202875;202875;0;36;31;77;82;14;3;0;0;0;21;
251274705000003;8;0;53043;53043;0;21;20;19;18;3;1;0;0;0;9;
251274705000004;8;0;68283;68283;0;56;30;33;19;2;0;0;0;0;13;
251274705000005;5;0;44320;44320;0;16;13;22;15;2;1;0;0;0;3;
251275405000001;1;1;213727;213217;510;17;19;61;49;21;8;5;1;0;3;
251275405000002;1;0;244409;244409;0;24;31;81;75;24;6;0;1;1;26;
251275405000003;1;0;283878;283878;0;34;46;103;108;28;4;1;0;0;15;
251275405000004;8;0;95356;95356;0;18;20;38;40;8;0;2;0;0;8;
251275405000005;8;0;94006;94006;0;38;25;36;44;5;1;1;0;0;37;
251275405000006;8;0;33416;33416;0;6;4;8;22;4;0;0;0;0;5;
251275405000007;5;1;79424;79324;100;23;14;34;35;7;1;0;0;0;5;
251276205000001;1;0;189243;189243;0;23;25;80;74;22;1;1;0;0;4;
251276205000002;8;0;254726;254726;0;73;60;113;98;17;2;1;0;0;11;
251276205000003;8;0;121133;121133;0;15;17;42;25;13;1;1;0;1;3;
251276205000004;8;2;113534;111587;1947;32;25;46;46;4;1;1;0;0;9;
251276205000005;5;0;26094;26094;0;15;9;12;11;0;0;0;0;0;14;
251276205000006;5;0;29908;29908;0;20;17;9;11;1;0;0;0;0;5;
251276205000007;1;0;117091;117091;0;17;30;52;44;6;2;0;0;0;3;
251276205000008;8;0;6378;6378;0;2;0;2;2;0;0;0;0;0;1;
251278805000001;1;3;138355;137495;860;22;29;51;41;16;2;0;0;0;3;
251278805000002;8;0;106978;106978;0;21;27;40;41;10;0;1;0;0;6;
251278805000003;1;4;193297;191667;1630;11;21;42;65;24;3;2;1;0;1;
251280405000001;1;0;311301;311301;0;31;60;112;88;24;2;2;2;0;7;
251280405000002;1;0;229437;229437;0;16;31;82;74;19;5;1;1;0;15;
251280405000003;1;0;309411;309411;0;17;32;84;104;24;6;3;1;0;3;
251280405000004;8;0;109422;109422;0;47;30;34;50;4;0;0;0;0;24;
251280405000005;8;0;91610;91610;0;38;35;48;30;3;0;0;0;0;22;
251280405000006;8;0;43625;43625;0;21;15;22;16;0;0;0;0;0;14;
251280405000007;8;0;28437;28437;0;12;6;14;11;2;0;0;0;0;12;
251280405000008;8;0;25472;25472;0;21;6;10;14;1;0;0;0;0;11;
251280405000009;8;0;135774;135774;0;57;34;48;47;6;0;0;1;0;5;
251280405000010;8;0;175903;175903;0;76;52;83;59;6;0;0;0;0;10;
251280405000011;8;0;44171;44171;0;19;16;20;16;1;1;0;0;0;11;
251280405000012;1;1;178845;177945;900;26;57;81;58;10;2;0;0;0;5;
251290305000001;1;2;526289;525779;510;3;16;56;119;66;17;10;7;0;5;
251290305000002;1;0;376620;376620;0;6;9;42;75;45;12;10;4;0;3;
251290305000003;1;0;255515;255515;0;7;18;40;62;40;5;5;2;0;15;
251290305000004;1;1;456549;456039;510;5;24;64;125;53;16;9;2;1;2;
251290305000005;1;0;290090;290090;0;16;42;107;104;35;2;1;0;0;23;
251290305000006;1;0;188414;188414;0;33;28;83;76;17;3;0;0;0;11;
251290305000007;1;0;308034;308034;0;45;49;84;125;36;4;0;1;0;10;
251290305000008;1;0;63275;63275;0;9;10;35;19;5;1;0;0;0;5;
251290305000009;1;0;225336;225336;0;10;35;74;92;22;2;0;1;0;25;
251290305000010;1;0;222600;222600;0;6;30;56;57;19;4;4;2;0;8;
251290305000011;1;0;234900;234900;0;19;55;95;71;24;2;3;0;0;26;
251290305000012;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000013;5;0;173196;173196;0;63;48;86;65;6;0;0;0;0;11;
251290305000014;8;0;40077;40077;0;7;19;22;10;1;0;0;0;0;5;
251290305000015;8;0;33692;33692;0;6;10;11;14;5;0;0;0;0;1;
251290305000016;8;0;28585;28585;0;15;21;13;10;0;0;0;0;0;9;
251290305000017;8;0;81052;81052;0;17;20;49;35;3;0;0;0;0;10;
251290305000018;8;2;107949;107949;0;11;31;48;34;9;2;0;0;0;128;
251290305000019;8;0;50665;50665;0;9;12;15;12;1;1;0;0;1;20;
251290305000020;5;1;125408;125108;300;31;34;66;52;5;0;1;0;0;10;
251290305000021;5;0;81889;81889;0;16;25;45;36;1;1;0;0;0;6;
251290305000022;5;0;96550;96550;0;16;19;48;37;8;0;0;0;0;11;
251290305000023;5;0;70652;70652;0;28;28;43;25;2;0;0;0;0;14;
251290305000024;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000025;8;0;109359;109359;0;27;15;33;40;9;4;1;0;0;20;
251290305000026;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000027;8;0;21067;21067;0;46;11;12;3;1;0;0;0;0;25;
251290305000029;8;0;154452;154452;0;52;52;75;59;2;1;1;0;0;44;
251290305000031;1;0;214442;214442;0;3;7;49;81;22;6;0;1;0;15;
251290305000032;1;0;161164;161164;0;41;51;102;49;9;1;0;1;0;27;
251290305000033;1;2;302791;301847;944;14;22;73;103;28;10;5;2;0;6;
251290305000034;1;1;209130;208530;600;2;7;19;36;21;6;5;1;1;0;
251290305000035;8;0;44805;44805;0;15;15;22;7;3;0;0;0;0;1;
251290305000036;5;0;56266;56266;0;22;10;29;14;8;0;0;0;0;8;
251290307000001;1;0;32880;32880;0;15;10;19;9;2;0;0;0;0;7;
251290307000002;8;0;4492;4492;0;3;0;4;1;0;0;0;0;0;0;
251290307000003;8;0;36211;36211;0;12;17;22;8;0;0;0;0;0;7;
251290307000004;5;0;64990;64990;0;8;27;31;26;2;0;0;0;0;14;
251290307000005;5;0;46255;46255;0;9;13;12;21;5;0;0;0;0;6;
251290307000006;5;0;43683;43683;0;23;13;24;20;0;0;0;0;0;3;
251290320000001;1;1;285277;284267;1010;36;32;70;97;17;3;5;3;0;11;
251290320000002;8;0;98237;98237;0;28;30;48;29;5;1;2;0;0;12;
251300005000001;1;0;154476;154476;0;18;25;48;53;15;3;2;0;0;12;
251300005000002;8;0;7892;7892;0;0;1;3;0;1;0;0;0;0;1;
251300005000003;8;0;157139;157139;0;27;48;72;51;8;3;0;0;0;11;
251300005000004;8;0;180131;180131;0;48;49;64;84;9;1;0;0;0;9;
